Construction,Computers,Home,Merchant,Manufacturing,Travel,Sport,Education,Legal,BusinessSupport,PersonalCare,Entertainment,RealEstate,Automotive,Food,Miscellaneous,Health,All Categories
0.011936339522547,0.014444444444445,0.014614952220349,0.035346669256166,0.017167381974249,0.033901830282862,0.045535396655994,0.034447821681864,0.011160714285714,0.035795148247979,0.031080762891453,0.0487374749499,0.021816562778273,0.019601328903655,0.04292872151285,0.026024096385542,0.026828371922088,0.036605103873357
0.032926829268293,0.02741116751269,0.03951367781155,0.067379440917697,0.029827315541601,0.073211117681845,0.043013856812933,0.085976627712855,0.031363088057901,0.071917584925344,0.060780780780781,0.070728267226255,0.048293963254593,0.066355140186916,0.064545940248076,0.0720675944334,0.03680981595092,0.062359618403575
0.043876383059901,0.047141738449491,0.050519087713562,0.082257362541709,0.049288350026357,0.090684660961159,0.054935668143719,0.085360524399126,0.042150876501871,0.085851450517797,0.07010101010101,0.091973381225269,0.062286925274118,0.065292676746347,0.079676753679973,0.082501269250296,0.045036699209007,0.076178431541078
0.044220105218257,0.05350430206332,0.051242797303906,0.083428737952999,0.059444661712945,0.078350936967632,0.062516610127097,0.070358140716282,0.043981843794021,0.080016981875891,0.063601750298346,0.100210914218344,0.063559200115091,0.043500511770727,0.089292296055563,0.06655055683658,0.049170219513055,0.081992884006602
0.042705309885607,0.045965724439457,0.041418287576576,0.076461897319202,0.060533468466393,0.067588118918483,0.064906693593802,0.066297551429526,0.044245253300496,0.075449756666606,0.061568397982113,0.098513609842385,0.053846567774569,0.041706374824516,0.091174345672871,0.066309834859593,0.050502632838679,0.080513191150234
0.03490582339727,0.044892026578073,0.035987453915149,0.069745163532783,0.058673469387755,0.061813122022546,0.066012100466904,0.064065676909503,0.040361445783133,0.068776414677945,0.062382925270512,0.088444889076435,0.049715280441389,0.035867263646209,0.083102754653293,0.05302789477867,0.048868169208293,0.072730498310892
0.019730010384216,0.031438935912938,0.019178822258239,0.048815853069116,0.035422343324251,0.043650793650794,0.038891187422425,0.040526849037487,0.017060367454068,0.042466184334697,0.040430107526882,0.070973277764158,0.04036557501904,0.019058732010891,0.062367733100959,0.037165082108902,0.023600439077936,0.053238462187474
0.039012738853503,0.037752414398595,0.041359971959341,0.062870206796217,0.040983606557377,0.053528945281523,0.054302724156594,0.067065073041169,0.035363457760314,0.052530858291073,0.056012742235201,0.063660477453581,0.053082665192148,0.039692307692308,0.056523049111178,0.066933430338305,0.041305245766212,0.053805244396248
0.026315789473684,0.018987341772152,0.02116935483871,0.047038821195806,0.00974025974026,0.025213675213675,0.030224075039083,0.028145695364239,0.014925373134328,0.025206232813932,0.036363636363636,0.0446107217276,0.037818181818182,0.013714285714286,0.044777440193505,0.060702875399361,0.028538812785388,0.042698960268256
0.03027950310559,0.037735849056604,0.031183255019223,0.051363218625549,0.032299741602067,0.043464030896118,0.040730593607306,0.059961315280464,0.021674876847291,0.042375154213378,0.049700969272015,0.056159016341223,0.045352492141895,0.031544597534445,0.047212295920401,0.067693294834777,0.030852105778648,0.045957999204372
