Construction,Computers,Home,Merchant,Manufacturing,Travel,Sport,Education,Legal,BusinessSupport,PersonalCare,Entertainment,RealEstate,Automotive,Food,Miscellaneous,Health,All Categories
0.005305039787798,0.011111111111111,0.009274873524452,0.009710623422024,0.008583690987124,0.01851081530782,0.009249377445749,0.009118541033435,0.005580357142857,0.012938005390836,0.006004238285849,0.013627254509018,0.019145146927872,0.006644518272425,0.010764506222725,0.006265060240964,0.003307607497244,0.010198878123407
0.004878048780488,0.009137055837563,0.008611955420466,0.016928388461967,0.006279434850863,0.024246008279125,0.01905311778291,0.009181969949917,0.007237635705669,0.020799374062724,0.01021021021021,0.021913378513193,0.010498687664042,0.008411214953271,0.019782536496614,0.011431411530815,0.00920245398773,0.019236807148895
0.01106447920641,0.016444792482381,0.0147142973923,0.023232679115459,0.01396942540854,0.030694535878868,0.023437082910683,0.013255644573926,0.014772503446918,0.025183457924697,0.014262626262626,0.027826009195848,0.019165207776652,0.012838922206268,0.024966179189077,0.016161787104417,0.011615477802323,0.023584592905468
0.011374946679938,0.022178598279175,0.014352235759393,0.023230157573739,0.01579976535002,0.033921635434412,0.026091578470149,0.014224028448057,0.013356289455836,0.026256203944243,0.013888731033699,0.030158955856128,0.020572579484966,0.01539406345957,0.026123178070718,0.014104891331011,0.01180367147035,0.023847371411564
0.010030732456889,0.026840616305441,0.013211361151792,0.022418371758267,0.017091260883586,0.026028558739217,0.02519564246461,0.013627034509093,0.013259257137948,0.022397608588666,0.012388467437859,0.027863875174908,0.021309034815519,0.014684332954185,0.026124018022865,0.013381192765277,0.011728099569172,0.022886444547406
0.008092851794251,0.024127906976744,0.011266714356463,0.018608318214958,0.017538265306123,0.018418942502712,0.024681349367203,0.013848927763072,0.013345690454124,0.019523432351216,0.011051854463715,0.026281227626819,0.019118992122267,0.012737000339438,0.025629457313216,0.012079790193118,0.01022669446314,0.02162336045382
0.002596053997923,0.016928657799275,0.005672609400324,0.011116481391977,0.005449591280654,0.012896825396825,0.014067025237898,0.009118541033435,0.006561679790026,0.011481597986788,0.006021505376344,0.015322382936994,0.015232292460015,0.005056398288604,0.016432217104444,0.005185825410545,0.008232711306257,0.013780690159462
0.009554140127389,0.020193151887621,0.010515247108307,0.017146420035332,0.020491803278689,0.029936558287074,0.011906909615732,0.01195219123506,0.016699410609037,0.017558128408765,0.011149455800372,0.019117551918225,0.048106165330384,0.017538461538462,0.014642964748418,0.01600582029829,0.01156546881454,0.015804713727028
0.002024291497976,0.010548523206751,0.004032258064516,0.009351090960612,0.00974025974026,0.015384615384615,0.010943199583116,0.003311258278146,0.007462686567164,0.009318667888787,0.005714285714286,0.00985035044516,0.024,0.006857142857143,0.008259343382201,0.006389776357827,0.003424657534247,0.008853400236412
0.011645962732919,0.020583190394511,0.00982486117044,0.013785356887573,0.012919896640827,0.02232113634876,0.013333333333333,0.009026434558349,0.011822660098522,0.0126589068283,0.01062074654568,0.013315070238588,0.041535698248765,0.011240029006527,0.012168391407734,0.009945460378569,0.007835455435847,0.013002240321601
